noOfComments,bodyLength,bodyContent,commentsSentimentValue,noOfevents,filteredUsers,noOfDevelopers,bugAuthor,labels,sameBugFixTime,timeToFix,sameBugFixTimeClass,timeToFixClass
6,260,"`npm install -g json-schema-generator` fails with `npm ERR! cb() never called!` , ...npm http fetch GET http://npm-registry01.prd.nytimes.com/wordwrap/-/wordwrap-0.0.2.tgznpm ERR! cb() never called!btw, any idea why npm tries to get wordwrap from npm-registry01.prd.nytimes.com, instead of registry.npmjs.org like all other pkgs?",-7.416,9,"iki,othiym23,KenanY,npm-robot,smikes",5,iki,"bot-closed,bug",766.6402777777778,21261.02388888889,5,7
7,598,"bad --tag should fail a publish , I'm not sure how to achieve this properly in the code so this is just going to be an issue, sorry!Today I wanted to publish a backport fix of a package that was already up to 1.5.0 but the fix needed to go on 1.4.2 _but_ 1.5.0 should remain @latest so I did npm publish --tag 1.4 and it came up with",-7.028999999999998,11,"othiym23,rvagg,smikes,mcollina",4,rvagg,bug,14.36,1457.6772222222223,1,6
3,3448,"Installing modules directly from the cache fails , Installing a file using a .tgz path from the cache appears to fail in npm 2.x, this worked in 1.4.Please close this out if this isn't supported anymore. Reproduction> npm install rimrafrimraf@2.2.8 node_modules/rimraf> npm install ~/.npm/rimraf/2.2.8/package.tgz npm ERR! Darwin 13.4.0npm ERR! argv """,-2.5440000000000005,12,"othiym23,kevinsawicki,npm-robot",3,kevinsawicki,"bot-closed,bug,patch-welcome",0.02,21279.456944444446,1,7
38,1305,"Npm install bin conflict , Running npm install fails randomly if two modules have bin with the same name.Sample package.json: json{ ""name"": ""npm-install-bin-conflict"", ""dependencies"": { ""gulp"": ""^3.8.10"", ""gulp-cli"": ""^0.1.4"" }}Output when error occurs: sh∴ npm installnpm WARN package.json npm-install-bin-conflict@ No descrip",-91.997,30,"phated,othiym23,silkentrance,heikki",4,heikki,"bot-closed,bug,documentation,needs-discussion",12731.269444444444,21305.57138888889,7,7
1,753,"multi-stage-install: `npm link ../dir` fails , Running npm link ../tap: https://gist.github.com/isaacs/0256fd4b6b4e4c9da6dd$ npm link ../tap> glob@4.3.4 prepublish /Users/isaacs/dev/js/glob> npm run benchclean> glob@4.3.4 benchclean /Users/isaacs/dev/js/glob> bash benchclean.shnpm ERR! Darwin 14.0.0npm ERR! argv ""node"" ""/usr/local/bin/npm"" ""link",0.333,4,"iarna,othiym23",2,isaacs,bug,381.6336111111111,1736.2288888888888,4,6
18,576,"npm install --save with a git dependency saves a relative path to tmp/ , aearly@alpha:~/projects/some-project$ npm --version2.2.0aearly@alpha:~/projects/some-project$ npm i git://github.com/aearly/somemodule --savesomemodule@0.1.0 node_modules/somemoduleaearly@alpha:~/projects/some-project$ grep somemodule package.json ""somemodule"": ""file:../../../../tmp/npm-10362-85236a",9.944999999999999,10,"othiym23,smikes,KidkArolis,gaearon,aredridel,aearly,lxe,imsaar",8,aearly,"bug,patch-welcome",2599.3983333333335,1232.351111111111,6,5
2,3795,"multi-stage: Cannot read property 'code' of null with relative path install , :; npm --loglevel=debug install ../dust-makara-helpers/ ../express-bcp47/npm WARN invalid config loglevel=""debug""▄ ╢░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░╟^Cariastewart@LM-BOS-00872654:womp (new-content-and-react:e8c8a46 Δ ):; npm --loglevel=",0.646,6,"iarna,aredridel",2,aredridel,bug,1148.838611111111,0.06333333333333334,5,1
2,3404,"npm search timeout and error , I am a total Node noob. I am using Node v0.10.33 and NPM v2.1.11 on Mac OS X 10.10 YosemiteWhile following a tutorial, I did npm search to see different modules available. I got the following errors:argv ""node"" ""/usr/local/bin/npm"" ""search""npm ERR! node v0.10.33npm ERR! npm v2.1.11npm ERR! code E200",-9.177,8,"othiym23,CraneWing,smikes",3,CraneWing,"bug,support",3.5794444444444444,153.7072222222222,1,3
6,1483,"change ""Tag must not be a SemVer range"" warning to error on publish , This is the _start_ of a candidate fix for 7075. I adjusted one unit test, but something else odd is happening.I say ""it doesn't work"" because I get a full npm usage message after my failure after the change:$ node ./cli.js --publish --tag v1.2.3npm WARN invalid config tag=""v1.2.3""npm ERR! invalid c",0,11,"othiym23,smikes,isaacs",3,smikes,bug,1817.815,1297.7411111111112,6,6
7,380,"npm search redirected to a file produces square output‽ , Why is this still so catastrophically horribly unusable‽ :broken_heart: every day npm! You're killing me! :no_good:Problem: npm search redirected to a file or piped creates square output. Often very wide square output. npm search express was 729 characters wide, npm search sugar was 406 characters w",-1.9499999999999993,9,"othiym23,rektide,smikes,npm-robot,timoxley",5,rektide,"bot-closed,bug,patch-welcome",9901.294444444444,21438.488611111112,7,7
14,667,"Installing npm module for git+https URL errors out , NPM Version: 2.1.17npm install using the command line of the form > npm install git+https://domain/dir/repo.gitfails with > Command failed: fatal: could not create work tree dir 'd:\test\npm-10856-e1a1dfc8\1420633333522-0.860646930988878\4feb1e9760e5ae6c15b4d41fd6c5115feb7cacd3'.: No such file or di",16.015,6,"othiym23,smikes,thirdcreed,baffles",4,kkleokrish,bug,21279.456944444446,208.0113888888889,7,4
18,971,"Short help (usage) is specified in multiple places, inconsistent , npm --help publish yields> npm publish &lt;tarball>> npm publish &lt;folder>> > Publishes '.' if no argument suppliedfrom https://github.com/npm/npm/blob/master/lib/publish.jsL16while the online docs and npm help publish give> npm publish &lt;tarball> [--tag &lt;tag>]> npm publish &lt;folder> [--tag",-14.298,30,"linclark,othiym23,smikes,zeke,iarna",5,smikes,"bug,documentation,needs-discussion,patch-welcome",17971.404444444444,5173.1386111111115,7,7
1,262,"WIP: support npm developers running on Windows , There are a few lifecycle script issues that prevent Windows developers from being able to use npm effectively, and a whole bunch of failing tests. This PR is intended to incorporate the fixes necessary to make working on npm on Windows as pleasant as possible.",0,9,"othiym23,terinjokes",2,othiym23,"bug,tests,windows",329.6188888888889,1308.4841666666666,4,6
21,690,"Possible lifecycle race condition , As reported in IRC, I've been having issues with the install lifecycle step getting run for leveldown. The module folder is populated, but it doesn't even attempt to build the native addon. The issue was discovered on [appneta/node-traceview](http://www.github.com/appneta/node-traceview). I've creat",32.45700000000001,16,"othiym23,TooTallNate,iarna,Qard,smikes",5,Qard,"bug,needs-repro",1083.3025,2068.0516666666667,5,6
5,3088,"npm appium install, keep getting unspecified error , In ubuntu 13.10When try to install appium with brewafter install nodewith 'npm install -g appium'keep getting errornpm ERR! Linux 3.11.0-26-genericnpm ERR! argv ""node"" ""/home/lakmal/.linuxbrew/bin/npm"" ""install"" ""-g"" ""appium""npm ERR! node v0.10.33npm ERR! npm v2.1.8npm ERR! Uncaught, unspecified ""er",24.234,4,"othiym23,npm-robot,smikes,jasonliu0704",4,UdayaLakmal,"bot-closed,bug,needs-repro",50.92805555555555,21479.96888888889,2,7
9,71,"report umask as zero-padded octal , Fix for part of 4197, > npm get should display the umask in octal",0,11,"smikes,othiym23,isaacs",3,smikes,bug,653.1091666666666,244.0263888888889,5,4
1,763,"Password is no longer obfuscated with --sekretz-- , Noticed when looking at old case https://github.com/npm/npm/issues/5068$ npm get //registry.npmjs.org/:_password[base64 encoded data]vs. the old way$ npm get _authnpm ERR! Darwin 14.0.0npm ERR! argv ""node"" ""/Users/smikes/.nvm/v0.10.35/bin/npm"" ""get"" ""_auth""npm ERR! node v0.10.35npm ERR! npm v2.1.17n",-0.4170000000000001,4,othiym23,1,smikes,"bug,patch-welcome",17345.543611111112,71.76833333333333,7,2
8,790,"npm fails to install compiled module with karma present. , The following Gist actually shows the problem:https://gist.github.com/badboy/648ee78f344f6a87059dWhen having both karma-requirejs and bcrypt as dependencies, which karma-requirejs using a load of other dependencies, including atleast one that gets compiled, npm silently fails to also compile the bcr",-6.436,4,"othiym23,badboy,faiq",3,badboy,bug,13502.758055555556,4923.091111111111,7,7
6,378,"scripts: use full path for cmd.exe on Win32 , Currently lifecycle.js assumes that Window's cmd.exe is on the PATH,and fails with a spawn ENOENT error if it is not.The Windows 'comspec' environment variable contains the full filepathto the default command interpreter, eg ""C:\Windows\System32\cmd.exe"".Should it not be set, we fall-back to using '",2.2970000000000006,9,"othiym23,edmorley,junosuarez",3,edmorley,"bug,needs-tests,windows",0.015555555555555555,281.04305555555555,1,4
11,1508,"Node / io.js v0.12 HEAD breaks `npm install` , Steps to reproduce:1. clone either of [joyent/node](https://github.com/joyent/node) or [iojs/io.js](https://github.com/iojs/io.js)2. git checkout v0.123. configure && make -j44. clone npm5. cd npm && make install6. cd npm/test/tap/outdated-depth7. rm -rf node_modules && PATH=path/to/freshly/built/no",19.076999999999995,19,"othiym23,wraithan,isaacs,chrisdickinson,rmg,mgol,ruimarinho",7,othiym23,"bug,node-bug",724.7983333333333,940.7730555555555,5,5
14,2243,"cannot install local dependencies with prepublish scripts ,  tldr;prepublish scripts always run for local dependencies on npm install, even when using npm install --production.Consider this package.json json{ ""name"": ""npm-issue-local-dependency-prepublish"", ""version"": ""0.0.0"", ""dependencies"": { ""local-pkg"": ""file:local-pkg"" }}And this ./local-pkg/package.jso",0,28,"timoxley,othiym23,iarna,boneskull,diwo,npm-robot",6,timoxley,"bot-closed,bug,git,patch-welcome",16.184444444444445,21591.45527777778,1,7
9,1563,".npmignore is ignored by files array in package.json when using npm pack , From the [package.json docs](https://docs.npmjs.com/files/package.json):> The ""files"" field is an array of files to include in your project. If you name a folder in the array, then it will also include the files inside that folder. (Unless they would be ignored by another rule.)> > You can also prov",0,14,"smikes,othiym23,mjackson,npm-robot",4,mjackson,"bot-closed,bug,documentation",16211.47361111111,21663.46722222222,7,7
15,574,"npm ERR! cb() never called! - no idea what do next , hi,in the last 3 weeks our build fail again and again.most of the times with the error: npm ERR! cb() never called!I searched here and other places and done all the recommended things:- upgraded node and npm (we are using [frontend-maven-plugin](https://github.com/eirslett/frontend-maven-plugin) and",20.933,11,"royts,iarna,smikes,othiym23,mroderick,mnpenner",6,royts,"bug,needs-repro",12443.357222222223,1381.9294444444445,7,6
1,363,"include auth with tarball requests from shrinkwrapped installs , This is a tiny bit hacky, but for private registries using scopes and tarball auth, it will ensure that the bearer token / basic auth credentials are passed for tarball dependencies when all the credentials are properly configured. See test/tap/shrinkwrap-scoped-auth.js for details of how the config",1.313,14,"aledbf,rlidwka,othiym23",3,othiym23,bug,19.92861111111111,2.4897222222222224,1,1
4,5283,"Missing token in some requests , I see a strange behavior during npm i: most of the packages are fetched correctly but some return 403.Using a proxy I see that some request from npm don't have the bearer token, like this one:GET /local-underscore/-/local-underscore-0.0.1.tgz HTTP/1.1version: 2.1.16accept: application/x-tar, applica",-3.5540000000000034,15,"othiym23,rlidwka,aledbf",3,aledbf,"bug,shrinkwrap",8855.450833333334,6.130277777777778,7,1
3,210,"Referencing a git dependency twice with different URLs can cause a race condition in npm cache , I was referencing a dependency as ssh://git@github.com:MyOrg/MyRepo and in another place as ssh://git@github.com/MyOrg/MyRepo and it caused corruption of the package in the cache leading to install errors.",8.678999999999998,7,othiym23,1,phated,bug,56.21722222222222,10.130555555555556,2,1
1,748,"less racefullitude in installs with many git dependencies , See 7006 for details on the problem, which this PR fixes (or attempts to fix) by making a number of small changes to how Git caching works (see below for the full list). This should also yield a small but noticeable performance increase on Git-heavy installs due to the much smaller number of filesys",0.313,9,othiym23,1,othiym23,bug,1662.5144444444445,12.776666666666667,6,1
1,371,"badly-named man files cause unbuild failures , Before, if you tried to put a filename in the man stanza of package.json that didn't follow the rules as listed in npm help 5 package.json, installing would work, but upgrading or uninstalling would fail with a cryptic failure. Now, fail on build with a descriptive message, and log the same descript",0,9,othiym23,1,othiym23,bug,1457.6772222222223,14.36,6,1
4,194,"race condition in git caching code , Trying to depend on the same repo twice from the same package.json (even if transitively) can cause a race condition in the git caching code. Already begun talking this through with @othiym23",3.853,9,othiym23,1,phated,bug,28.98777777777778,14.295555555555556,1,1
25,1524,"Weird error when installing with ""-g"" , When trying to install my library in Ubuntu:$ npm install -g upb-clinpm http GET https://registry.npmjs.org/upb-clinpm http 304 https://registry.npmjs.org/upb-clinpm ERR! TypeError: Cannot read property '1' of nullnpm ERR! at rm (/usr/share/npm/lib/unbuild.js:94:26)npm ERR! at /usr/share/npm/lib/unb",-34.507000000000005,30,"faiq,jviotti,othiym23,DaAwesomeP,watilde",5,DaAwesomeP,bug,0.043611111111111114,18.548055555555557,1,1
12,515,"candidate fix for #2556 `install --link` with git dependency goes to registry , This is an attempt at a failing test for 2556 . I say ""attempt"" because although I can get a failure on the command line with this setup, I can't make it fail programmatically.When run on the command-line, installOne is going into the localLink branch, which causes the failure.However in the attache",16.271,18,"othiym23,smikes,iarna",3,smikes,bug,16.184444444444445,1817.815,1,6
